"repo","file","key_path"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.platform.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.secrets"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.secrets.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.retention_days"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.sku"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.subscription"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.workspace_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.log_analytics"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.log_analytics.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.sentinel_workspace"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.sentinel_workspace.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.hub_vnet"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.hub_vnet.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.infrastructure"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.infrastructure.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.lighthouse"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.lighthouse.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure.address_prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet.address_prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.arc"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.arc.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.compute"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.compute.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.identity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.monitoring"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.monitoring.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.network"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.network.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.security"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.security.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.security"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.security.notification_email"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.admin_password"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.admin_username"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.lighthouse"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.lighthouse.nic_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.cluster_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.cluster_node_count"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.custom_location_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_domain"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_primary_domain"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_region"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.location"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone.display_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.tenant_root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.tenant_root.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_enable_rbac"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.region"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.region_abbreviation"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_group_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.arc"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.arc.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.compute"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.compute.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.identity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.monitoring"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.monitoring.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.network"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.network.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.security"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.security.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.sub_bootstrap_id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.default_domain"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.resource_group_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.location"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02.location"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc02.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.utility"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.utility.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.utility.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.environment"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity.conditional_access"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity.conditional_access.policy"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity.pim"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity.pim.eligible_duration_hours"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.identity.pim.roles"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.location"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.landing_zone"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.landing_zone.display_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.landing_zone.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.platform"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.platform.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.tenant_root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.management_groups.tenant_root.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.region"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.region_abbreviation"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.resource_group_name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscription"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscription_id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscription.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscription.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.connectivity.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.demo.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.lab.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_connectivity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_connectivity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_identity"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_identity.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_management"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.platform_management.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security.id"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.subscriptions.security.name"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.tenant"
"azurelocal-toolkit","config/variables/variables.example.yml","azure.tenant.id"
"azurelocal-toolkit","config/variables/variables.example.yml","b2b_configuration"
"azurelocal-toolkit","config/variables/variables.example.yml","backup"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.mabs_server"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.recovery_vault_name"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.server_name"
"azurelocal-toolkit","config/variables/variables.example.yml","backup.vault_name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore.name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_paths.vmstore.path"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.storage_pool_name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.filesystem"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.path"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.resiliency"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster_shared_volumes.volumes.size_gb"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment.cluster_name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.arm_deployment.ou_path"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway.name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.deployment.arc_gateway.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.location"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.management_nic_name"
"azurelocal-toolkit","config/variables/variables.example.yml","cluster.nodes"
"azurelocal-toolkit","config/variables/variables.example.yml","compute"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.avd"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_gateway_enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_gateway_id"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.arc_resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.azure_custom_location_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_node_count"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_witness_file_share_path"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.cluster_witness_type"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.custom_location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.custom_location_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.address_prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.default_gateway"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options.dns_servers"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dhcp_options.domain_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.display_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.dns_servers"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_allocation_method"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.end"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.start"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.ip_pools.type"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.nsg_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.logical_networks.vlan_id"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.network_intents"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_local.vm_switch_name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc01.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.dc02.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.lighthouse.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.syslog.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.utility.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.location"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.private_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.azure_vms.wac.resource_group"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_arm_deployment"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.arc_node_resource_ids"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.bmc_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.hostname"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.idrac_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.ip_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.ipv4_address"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.management_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.name"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_fqdn"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_idrac_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_management_ip"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.node_service_tag"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_nodes.serial_number"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.enabled"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore"
"azurelocal-toolkit","config/variables/variables.example.yml","compute.cluster_shared_volumes.storage_paths.vmstore.name"
