"repo","file","key_path","canonical_key_path","classification","notes"
"azurelocal-sofs-fslogix","config/variables.example.yml","s2d.pool_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","s2d.volume_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","s2d.volume_size_gb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.access_point_ip","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.anti_affinity_rule_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.caching_mode","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.cluster_ip","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.cluster_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.continuous_availability","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.folder_enumeration_mode","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.role_enabled","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.role_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.share_name","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","sofs.smb_encryption","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","tags","tags","canonical_candidate","Already under canonical root"
"azurelocal-sofs-fslogix","config/variables.example.yml","tags.environment","tags.environment","canonical_candidate","Already under canonical root"
"azurelocal-sofs-fslogix","config/variables.example.yml","tags.project","tags.project","canonical_candidate","Already under canonical root"
"azurelocal-sofs-fslogix","config/variables.example.yml","tags.solution","tags.solution","canonical_candidate","Already under canonical root"
"azurelocal-sofs-fslogix","config/variables.example.yml","tags.workload","tags.workload","canonical_candidate","Already under canonical root"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.admin_password","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.admin_username","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.count","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.ips","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.memory_mb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.os_disk_size_gb","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.prefix","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","vm.processors","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","winrm","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","winrm.cert_validation","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","winrm.port","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","winrm.transport","","orphaned_candidate","Requires manual review"
"azurelocal-sofs-fslogix","config/variables.example.yml","winrm.use_ssl","","orphaned_candidate","Requires manual review"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata","_metadata","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.discovery","_metadata.discovery","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.discovery.azure","_metadata.discovery.azure","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.discovery.azure.last_run","_metadata.discovery.azure.last_run","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.discovery.idrac","_metadata.discovery.idrac","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.discovery.idrac.last_run","_metadata.discovery.idrac.last_run","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.environment_name","_metadata.environment_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.last_manual_edit","_metadata.last_manual_edit","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.last_updated","_metadata.last_updated","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.schema_version","_metadata.schema_version","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","_metadata.version","_metadata.version","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","accounts","identity.accounts","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","accounts.account_lcm_username","identity.accounts.account_lcm_username","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","accounts.account_local_admin_password","identity.accounts.account_local_admin_password","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","accounts.account_local_admin_username","identity.accounts.account_local_admin_username","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory","identity.active_directory","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.ad_clusters_ou_path","identity.active_directory.ad_clusters_ou_path","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.ad_domain_fqdn","identity.active_directory.ad_domain_fqdn","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.ad_netbios_name","identity.active_directory.ad_netbios_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.domain","identity.active_directory.domain","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.domain.fqdn","identity.active_directory.domain.fqdn","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.organizational_units","identity.active_directory.organizational_units","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","active_directory.organizational_units.servers","identity.active_directory.organizational_units.servers","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure","azure_platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure","azure_platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion","azure_platform.bastion","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion.name","azure_platform.bastion.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion.public_ip","azure_platform.bastion.public_ip","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion.resource_group","azure_platform.bastion.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion.sku","azure_platform.bastion.sku","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.bastion.subscription","azure_platform.bastion.subscription","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.domain_controllers","azure_platform.domain_controllers","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.domain_controllers.dc01","azure_platform.domain_controllers.dc01","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.domain_controllers.dc01.ip_address","azure_platform.domain_controllers.dc01.ip_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.domain_controllers.dc02","azure_platform.domain_controllers.dc02","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.domain_controllers.dc02.ip_address","azure_platform.domain_controllers.dc02.ip_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults","azure_platform.key_vaults","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management","azure_platform.key_vaults.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.name","azure_platform.key_vaults.management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.resource_group","azure_platform.key_vaults.management.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.secrets","azure_platform.key_vaults.management.secrets","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.secrets.azlocal_admin_password","azure_platform.key_vaults.management.secrets.azlocal_admin_password","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.secrets.recovery_admin_password","azure_platform.key_vaults.management.secrets.recovery_admin_password","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.secrets.vpn_shared_key","azure_platform.key_vaults.management.secrets.vpn_shared_key","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.management.subscription","azure_platform.key_vaults.management.subscription","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.platform","azure_platform.key_vaults.platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.platform.admin_object_id","azure_platform.key_vaults.platform.admin_object_id","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.platform.name","azure_platform.key_vaults.platform.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.platform.resource_group","azure_platform.key_vaults.platform.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.secrets","azure_platform.key_vaults.secrets","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.key_vaults.secrets.name","azure_platform.key_vaults.secrets.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics","azure_platform.log_analytics","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management","azure_platform.log_analytics.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.name","azure_platform.log_analytics.management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.resource_group","azure_platform.log_analytics.management.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.retention_days","azure_platform.log_analytics.management.retention_days","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.sku","azure_platform.log_analytics.management.sku","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.subscription","azure_platform.log_analytics.management.subscription","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.log_analytics.management.workspace_name","azure_platform.log_analytics.management.workspace_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring","azure_platform.monitoring","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.log_analytics","azure_platform.monitoring.log_analytics","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.log_analytics.name","azure_platform.monitoring.log_analytics.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.sentinel_workspace","azure_platform.monitoring.sentinel_workspace","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.monitoring.sentinel_workspace.name","azure_platform.monitoring.sentinel_workspace.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking","azure_platform.networking","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.hub_vnet","azure_platform.networking.hub_vnet","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.hub_vnet.name","azure_platform.networking.hub_vnet.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs","azure_platform.networking.nsgs","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.infrastructure","azure_platform.networking.nsgs.infrastructure","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.infrastructure.name","azure_platform.networking.nsgs.infrastructure.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.lighthouse","azure_platform.networking.nsgs.lighthouse","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.nsgs.lighthouse.name","azure_platform.networking.nsgs.lighthouse.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets","azure_platform.networking.subnets","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure","azure_platform.networking.subnets.infrastructure","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure.address_prefix","azure_platform.networking.subnets.infrastructure.address_prefix","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.subnets.infrastructure.name","azure_platform.networking.subnets.infrastructure.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet","azure_platform.networking.vnet","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet.address_prefix","azure_platform.networking.vnet.address_prefix","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.networking.vnet.name","azure_platform.networking.vnet.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups","azure_platform.resource_groups","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.arc","azure_platform.resource_groups.arc","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.arc.name","azure_platform.resource_groups.arc.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.compute","azure_platform.resource_groups.compute","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.compute.name","azure_platform.resource_groups.compute.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.connectivity","azure_platform.resource_groups.connectivity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.connectivity.name","azure_platform.resource_groups.connectivity.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.identity","azure_platform.resource_groups.identity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.identity.name","azure_platform.resource_groups.identity.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.management","azure_platform.resource_groups.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.management.name","azure_platform.resource_groups.management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.monitoring","azure_platform.resource_groups.monitoring","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.monitoring.name","azure_platform.resource_groups.monitoring.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.network","azure_platform.resource_groups.network","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.network.name","azure_platform.resource_groups.network.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.security","azure_platform.resource_groups.security","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.resource_groups.security.name","azure_platform.resource_groups.security.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.security","azure_platform.security","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.security.notification_email","azure_platform.security.notification_email","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines","azure_platform.virtual_machines","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.admin_password","azure_platform.virtual_machines.admin_password","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.admin_username","azure_platform.virtual_machines.admin_username","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.lighthouse","azure_platform.virtual_machines.lighthouse","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.lighthouse.nic_name","azure_platform.virtual_machines.lighthouse.nic_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog","azure_platform.virtual_machines.syslog","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog.ip_address","azure_platform.virtual_machines.syslog.ip_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_infrastructure.virtual_machines.syslog.name","azure_platform.virtual_machines.syslog.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local","compute.azure_local","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.cluster_name","compute.azure_local.cluster_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.cluster_node_count","compute.azure_local.cluster_node_count","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_local.custom_location_name","compute.azure_local.custom_location_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform","azure_platform","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants","azure_platform.azure_tenants","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_domain","azure_platform.azure_tenants.aztenant_azurelocal_domain","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_id","azure_platform.azure_tenants.aztenant_azurelocal_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_name","azure_platform.azure_tenants.aztenant_azurelocal_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_azurelocal_primary_domain","azure_platform.azure_tenants.aztenant_azurelocal_primary_domain","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.azure_tenants.aztenant_region","azure_platform.azure_tenants.aztenant_region","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.location","azure_platform.location","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups","azure_platform.management_groups","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone","azure_platform.management_groups.landing_zone","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone.display_name","azure_platform.management_groups.landing_zone.display_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.landing_zone.name","azure_platform.management_groups.landing_zone.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform","azure_platform.management_groups.platform","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform.id","azure_platform.management_groups.platform.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.platform.name","azure_platform.management_groups.platform.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.tenant_root","azure_platform.management_groups.tenant_root","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.management_groups.tenant_root.name","azure_platform.management_groups.tenant_root.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform","azure_platform.platform","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_enable_rbac","azure_platform.platform.kv_platform_enable_rbac","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_name","azure_platform.platform.kv_platform_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.platform.kv_platform_resource_group","azure_platform.platform.kv_platform_resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.region","azure_platform.region","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.region_abbreviation","azure_platform.region_abbreviation","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_group","azure_platform.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_group_name","azure_platform.resource_group_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups","azure_platform.resource_groups","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.arc","azure_platform.resource_groups.arc","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.arc.name","azure_platform.resource_groups.arc.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.compute","azure_platform.resource_groups.compute","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.compute.name","azure_platform.resource_groups.compute.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.connectivity","azure_platform.resource_groups.connectivity","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.connectivity.name","azure_platform.resource_groups.connectivity.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.identity","azure_platform.resource_groups.identity","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.identity.name","azure_platform.resource_groups.identity.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.management","azure_platform.resource_groups.management","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.management.name","azure_platform.resource_groups.management.name","canonical_candidate","Already under canonical root"
